0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0,1,0,68,1,1,1,0,0,1,0,0,0,58.25,3975.7,0,1,0,1,0,0,0,1,0,0
1,0,0,0,25,1,1,0,0,0,0,0,1,1,84.8,2043.45,1,0,0,0,0,1,0,0,1,0
0,0,0,1,61,1,1,0,0,0,0,0,0,1,25.0,1498.35,0,0,1,0,1,0,0,0,0,1
1,1,1,0,3,0,0,0,0,0,0,1,0,1,36.45,93.7,1,0,0,0,0,0,1,1,0,0
1,0,0,0,37,1,0,0,0,0,0,0,0,1,70.35,2552.9,1,0,0,0,0,0,1,0,1,0
0,0,0,0,21,1,0,1,0,1,1,0,0,1,60.25,1258.35,0,1,0,0,0,1,0,1,0,0
1,0,1,1,39,0,0,0,0,0,0,0,0,1,25.25,947.75,0,1,0,0,1,0,0,1,0,0
0,1,0,0,9,1,1,0,0,1,0,1,0,1,90.1,816.8,1,0,0,0,0,1,0,0,1,0
0,0,1,0,54,1,1,1,1,1,1,1,1,1,114.65,6049.5,0,1,0,0,0,0,1,0,1,0
1,0,1,0,66,1,0,1,1,1,1,1,1,1,85.9,5595.3,0,0,1,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,1,0,0,0,1,1,85.0,85,1,0,0,0,0,1,0,0,1,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,25.75,1864.2,0,0,1,0,1,0,0,0,0,1
0,1,1,0,50,1,1,0,0,0,0,0,0,0,25.2,1306.3,0,1,0,0,0,1,0,0,0,1
0,1,1,0,14,1,1,0,1,0,0,1,1,1,100.2,1369.8,1,0,0,0,0,1,0,0,1,0
1,1,1,0,47,1,1,0,0,1,0,1,1,1,100.05,4871.05,1,0,0,0,0,1,0,0,1,0
0,0,1,1,3,1,0,0,1,0,0,1,0,1,58.7,168.6,1,0,0,0,1,0,0,1,0,0
1,1,1,0,71,1,1,0,0,0,0,0,0,0,25.45,1789.65,0,0,1,0,1,0,0,0,0,1
0,0,1,1,18,1,0,0,0,1,1,0,0,1,54.4,957.1,0,1,0,0,1,0,0,1,0,0
0,1,0,0,3,1,1,0,1,0,0,0,0,1,79.4,205.05,1,0,0,0,0,1,0,0,1,0
0,0,0,1,53,1,1,0,1,1,1,1,1,1,84.6,4449.75,0,1,0,0,0,1,0,1,0,0
1,0,0,0,2,1,1,0,0,0,0,0,0,1,76.5,162.45,1,0,0,0,0,1,0,0,1,0
1,0,0,1,14,1,0,1,1,1,1,0,1,0,76.1,1054.8,0,0,1,1,0,0,0,1,0,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.75,78.3,1,0,0,0,0,0,1,0,0,1
0,0,1,0,64,1,1,1,0,1,1,1,1,1,85.0,5484.4,0,0,1,0,1,0,0,1,0,0
0,0,1,1,56,1,0,0,0,0,0,1,1,0,88.9,4968,0,1,0,1,0,0,0,0,1,0
1,0,1,1,71,1,1,1,1,1,1,1,1,0,86.85,6263.8,0,0,1,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,1,0,0,0,0,0,1,0,0,1
0,0,0,0,32,0,0,1,0,0,0,0,0,0,30.15,927.65,0,1,0,0,0,0,1,1,0,0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,45.2,45.2,1,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0,1,24.7,24.7,1,0,0,0,0,1,0,1,0,0
1,0,1,0,24,1,0,0,0,0,0,0,0,0,20.1,533.9,0,1,0,0,0,0,1,0,0,1
0,0,1,0,24,1,0,0,0,0,0,0,0,0,20.15,456.85,0,1,0,0,0,0,1,0,0,1
0,0,1,0,3,1,1,0,0,0,0,0,0,1,75.85,256.6,1,0,0,0,0,1,0,0,1,0
0,0,0,0,72,1,0,0,0,0,0,0,0,1,21.15,1419.4,0,0,1,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,1,0,0,0,0,1,48.6,48.6,1,0,0,0,0,1,0,1,0,0
0,0,0,0,32,1,1,1,0,0,0,1,1,0,74.75,2282.95,0,1,0,0,0,0,1,1,0,0
0,0,0,0,4,1,0,1,0,1,1,0,1,1,94.4,387.2,1,0,0,1,0,0,0,0,1,0
1,0,1,1,18,1,0,0,0,0,1,0,1,1,85.6,1601.5,1,0,0,0,0,1,0,0,1,0
1,0,1,1,20,1,0,0,0,0,0,0,0,1,70.45,1470.95,1,0,0,0,0,1,0,0,1,0
0,0,1,1,65,1,1,0,0,0,0,0,0,0,26.0,1654.85,0,0,1,0,1,0,0,0,0,1
1,1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,0,0,0,0,1,0,1,0,0
1,0,0,0,8,1,0,0,0,0,0,1,1,1,66.25,546.45,1,0,0,0,0,1,0,1,0,0
1,0,0,0,52,0,0,0,1,0,0,0,0,0,30.1,1623.4,0,1,0,0,0,0,1,1,0,0
1,0,1,1,72,1,1,1,1,0,1,1,1,1,107.7,7919.8,0,0,1,0,1,0,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.25,69.25,1,0,0,0,0,1,0,0,1,0
0,1,1,0,38,1,1,0,0,0,0,0,0,1,74.95,2869.85,1,0,0,1,0,0,0,0,1,0
0,1,0,0,56,1,1,1,1,0,0,0,1,1,96.85,5219.65,1,0,0,0,0,1,0,0,1,0
0,0,1,0,53,1,0,0,0,0,0,0,0,0,20.8,1021.8,0,1,0,1,0,0,0,0,0,1
0,0,1,1,24,0,0,1,1,1,0,1,1,0,57.6,1367.75,0,1,0,0,0,1,0,1,0,0
0,0,0,0,17,1,1,0,0,1,0,0,0,0,80.05,1345.65,1,0,0,1,0,0,0,0,1,0
0,0,0,0,63,1,0,0,0,0,0,0,0,1,20.6,1298.7,0,0,1,0,0,0,1,0,0,1
1,0,0,0,13,1,0,1,0,0,0,0,0,1,73.75,956.65,1,0,0,0,1,0,0,0,1,0
1,0,1,0,65,1,1,1,1,1,0,0,0,0,67.05,4309.55,0,1,0,0,1,0,0,1,0,0
0,0,0,0,12,1,0,0,1,0,0,0,0,1,49.4,611.65,1,0,0,0,0,1,0,1,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,1,48.6,48.6,1,0,0,0,1,0,0,1,0,0
1,0,0,0,18,1,1,0,0,0,0,0,0,1,75.6,1395.05,1,0,0,1,0,0,0,0,1,0
1,0,1,0,62,1,1,0,0,1,1,1,1,1,107.6,6912.7,0,0,1,1,0,0,0,0,1,0
1,0,0,0,3,1,0,0,0,0,1,0,0,1,50.5,147.75,1,0,0,0,0,0,1,1,0,0
1,0,1,0,61,1,1,0,1,1,1,1,1,1,114.1,7132.15,1,0,0,0,0,1,0,0,1,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,92.4,6786.1,0,0,1,0,0,1,0,1,0,0
1,0,0,0,1,1,0,0,0,1,0,0,0,0,50.9,50.9,1,0,0,0,0,0,1,1,0,0
0,0,0,0,67,1,0,1,1,0,1,0,0,0,60.5,3870,0,1,0,0,1,0,0,1,0,0
0,0,1,1,67,0,0,1,0,0,1,0,0,0,35.7,2545.7,0,0,1,0,1,0,0,1,0,0
1,0,0,0,3,1,0,1,0,0,1,0,0,1,82.3,214.4,1,0,0,0,0,0,1,0,1,0
1,0,1,0,45,1,0,1,0,1,0,0,0,0,53.3,2296.25,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,76.35,76.35,1,0,0,0,0,1,0,0,1,0
1,0,0,0,2,1,0,0,0,1,0,0,1,1,85.85,167.3,1,0,0,0,0,1,0,0,1,0
0,0,0,0,40,1,0,0,1,0,0,0,0,0,74.8,2971.7,1,0,0,0,1,0,0,0,1,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,19.5,403.15,0,1,0,0,0,0,1,0,0,1
1,0,0,0,9,1,1,0,0,0,0,1,1,1,95.5,829.1,1,0,0,0,0,1,0,0,1,0
0,0,0,0,2,1,0,1,0,0,0,1,1,1,70.75,146.9,1,0,0,0,0,1,0,1,0,0
1,0,0,0,45,1,1,0,0,1,1,1,1,1,103.65,4747.85,1,0,0,1,0,0,0,0,1,0
1,0,0,0,12,1,1,0,0,0,0,0,0,0,25.0,316.2,1,0,0,0,0,1,0,0,0,1
1,0,0,0,49,1,1,0,1,0,1,1,1,1,106.65,5168.1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,39,1,1,0,1,1,0,1,1,1,103.45,3994.45,1,0,0,0,0,1,0,0,1,0
0,0,0,0,13,1,1,0,0,0,0,0,1,1,84.6,1115.2,1,0,0,0,0,1,0,0,1,0
1,0,0,0,24,1,0,0,1,1,0,0,1,1,89.55,2187.15,1,0,0,0,0,1,0,0,1,0
1,0,1,0,38,1,0,0,0,0,0,0,0,0,20.4,743.5,0,0,1,1,0,0,0,0,0,1
1,1,1,0,33,0,0,0,1,1,1,1,0,1,50.0,1750.85,1,0,0,0,0,1,0,1,0,0
1,0,0,1,16,1,1,1,1,0,0,0,1,1,69.1,1083.7,1,0,0,0,0,1,0,1,0,0
0,0,1,1,24,1,1,0,0,0,0,0,0,0,24.7,571.75,0,0,1,0,0,0,1,0,0,1
1,0,1,0,67,1,1,1,1,1,1,0,0,0,70.9,4677.1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,50,1,1,1,1,0,1,1,1,0,108.55,5610.7,0,1,0,0,0,1,0,0,1,0
1,0,1,1,64,1,1,0,0,0,0,0,0,1,24.8,1514.85,0,0,1,0,0,0,1,0,0,1
1,0,1,0,42,0,0,1,0,0,0,1,0,1,40.15,1626.05,1,0,0,1,0,0,0,1,0,0
0,0,0,0,8,1,0,0,1,0,1,1,0,1,65.45,554.45,1,0,0,0,0,1,0,1,0,0
0,0,1,1,64,0,0,0,1,1,1,0,1,0,49.85,3210.35,0,0,1,0,0,1,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,1,0,0,1,0,0,0,0,0,1
1,0,1,1,31,0,0,1,0,0,1,0,0,0,35.4,1077.5,1,0,0,1,0,0,0,1,0,0
1,0,0,0,72,1,0,0,0,0,0,0,0,1,20.8,1521.2,0,0,1,0,0,0,1,0,0,1
1,0,0,0,59,1,0,0,0,1,1,1,0,1,64.65,3735.45,1,0,0,0,0,1,0,1,0,0
0,1,1,1,1,1,0,0,0,0,0,0,0,1,69.25,69.25,1,0,0,0,0,1,0,0,1,0
1,0,0,0,25,1,0,0,0,0,0,0,0,1,19.5,516.3,0,1,0,1,0,0,0,0,0,1
1,0,0,0,44,1,0,1,0,0,1,1,0,0,65.4,2774.55,0,1,0,0,0,1,0,1,0,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,93.25,6688.95,0,0,1,1,0,0,0,1,0,0
0,0,1,0,69,1,1,0,0,0,0,0,0,0,24.25,1641.8,0,0,1,1,0,0,0,0,0,1
0,1,1,0,25,1,0,0,1,1,0,1,1,1,98.5,2514.5,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,1,0,0,0,0,1,0,0,1,0
0,1,1,0,3,0,0,0,1,0,0,0,0,1,30.75,82.85,1,0,0,0,0,1,0,1,0,0
1,1,1,0,61,1,1,0,1,0,0,0,1,0,64.05,3902.6,0,1,0,1,0,0,0,1,0,0
1,0,0,0,71,1,1,1,0,1,1,1,1,1,108.05,7532.15,0,0,1,0,0,1,0,0,1,0
0,1,0,0,7,1,0,0,0,0,0,1,1,1,89.15,574.35,1,0,0,0,0,1,0,0,1,0
1,0,0,0,54,1,0,0,0,0,0,0,0,0,19.65,1008.7,0,0,1,0,1,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.4,61.05,1,0,0,0,0,0,1,0,0,1
0,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,1,0,1,0,0,0,0,0,1
1,0,1,1,13,1,0,0,0,0,0,0,0,0,20.0,218.55,0,1,0,0,0,0,1,0,0,1
0,0,0,0,62,1,1,0,1,1,1,1,1,0,84.5,5193.2,0,0,1,1,0,0,0,1,0,0
1,0,1,1,25,1,0,0,0,0,0,0,0,0,19.6,411.15,0,1,0,0,0,1,0,0,0,1
0,1,1,0,3,1,0,0,0,0,0,1,0,1,80.4,224.05,1,0,0,0,0,1,0,0,1,0
1,0,1,0,37,1,0,0,0,0,0,0,0,0,20.35,697.65,1,0,0,1,0,0,0,0,0,1
0,0,0,0,6,1,1,0,1,0,0,1,0,1,89.75,552.65,1,0,0,0,0,1,0,0,1,0
0,0,1,1,52,1,0,0,0,1,0,0,0,1,50.95,2610.65,0,1,0,1,0,0,0,1,0,0
1,0,0,0,13,1,0,0,0,0,0,0,0,0,19.95,243.65,0,0,1,0,0,0,1,0,0,1
1,1,0,0,9,1,1,0,0,0,0,0,1,1,83.85,790.15,1,0,0,0,0,1,0,0,1,0
0,1,0,0,21,0,0,1,0,0,0,1,0,1,41.9,840.1,1,0,0,0,0,1,0,1,0,0
0,0,0,0,13,0,0,0,0,0,0,0,0,1,23.9,300.8,1,0,0,0,0,1,0,1,0,0
0,0,0,0,23,1,0,0,0,0,0,0,0,1,20.3,470.6,1,0,0,1,0,0,0,0,0,1
0,1,0,0,15,1,0,0,1,0,0,0,0,1,75.3,1147.45,1,0,0,0,1,0,0,0,1,0
1,0,1,1,45,1,0,0,0,0,0,0,0,0,20.35,929.2,0,0,1,0,0,0,1,0,0,1
1,1,1,0,31,1,1,1,0,0,0,1,0,0,89.45,2807.65,1,0,0,0,0,1,0,0,1,0
1,0,0,0,12,1,1,0,0,0,1,1,1,1,99.95,1132.75,1,0,0,0,0,0,1,0,1,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,45.2,492,1,0,0,0,1,0,0,1,0,0
1,0,1,1,63,0,0,1,1,1,0,1,1,0,59.0,3707.6,0,0,1,0,0,1,0,1,0,0
1,0,0,0,6,1,0,0,0,1,0,1,0,0,60.9,414.1,1,0,0,0,0,0,1,1,0,0
0,0,1,1,69,0,0,1,1,1,1,0,0,0,46.25,3121.4,0,0,1,1,0,0,0,1,0,0
0,0,1,1,72,1,1,1,1,0,1,1,0,0,74.55,5430.65,0,0,1,0,0,0,1,1,0,0
0,0,1,0,50,1,1,1,1,0,1,1,1,1,109.65,5405.8,1,0,0,1,0,0,0,0,1,0
0,0,0,0,8,1,0,0,0,0,0,0,0,0,44.45,369.3,1,0,0,0,0,0,1,1,0,0
1,0,1,1,2,1,0,0,0,0,0,0,0,0,19.85,35.9,0,1,0,0,0,0,1,0,0,1
0,0,1,1,16,1,0,0,0,0,0,0,0,0,19.7,301.55,0,0,1,0,0,0,1,0,0,1
1,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,0,1,0,1,0,0,1,0,0
0,0,0,0,70,1,1,1,1,1,1,1,1,0,89.75,6367.2,0,0,1,0,1,0,0,1,0,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,90.8,6397.6,0,0,1,0,1,0,0,1,0,0
0,0,1,0,72,1,1,1,1,0,1,1,1,1,86.4,6058.95,0,0,1,1,0,0,0,1,0,0
1,1,0,0,9,1,1,1,0,0,0,0,0,0,54.55,494.05,1,0,0,0,0,1,0,1,0,0
1,0,0,1,25,1,0,0,1,0,0,1,1,1,95.9,2448.75,1,0,0,0,0,1,0,0,1,0
0,0,1,0,50,1,0,0,0,0,0,0,0,1,19.85,943.1,0,1,0,1,0,0,0,0,0,1
1,0,0,1,22,1,0,0,1,1,0,1,0,1,89.4,2001.5,1,0,0,0,0,1,0,0,1,0
0,0,1,1,68,1,1,1,0,1,1,1,1,1,109.05,7508.55,0,0,1,1,0,0,0,0,1,0
1,0,0,0,5,1,1,0,1,1,0,1,1,0,105.3,550.6,1,0,0,0,0,1,0,0,1,0
1,0,0,0,3,1,0,0,0,0,0,0,0,1,19.8,58.15,1,0,0,0,0,0,1,0,0,1
0,0,0,0,16,1,1,0,0,0,0,0,0,0,72.65,1194.3,1,0,0,0,0,1,0,0,1,0
0,0,1,1,59,1,1,0,0,1,1,1,0,1,72.1,4194.85,0,0,1,1,0,0,0,1,0,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,20.3,246.3,1,0,0,1,0,0,0,0,0,1
1,0,1,1,71,1,1,1,1,1,1,1,1,0,90.3,6287.3,0,0,1,0,1,0,0,1,0,0
1,0,1,0,61,1,1,1,1,1,1,0,1,1,80.8,4860.85,0,0,1,1,0,0,0,1,0,0
0,0,1,0,63,1,1,0,0,0,1,0,0,1,81.2,4965.1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,12,1,0,0,0,1,1,0,1,1,89.4,1095.65,1,0,0,0,0,1,0,0,1,0
0,0,1,1,37,1,1,0,1,0,0,1,0,1,88.8,3340.55,1,0,0,0,0,1,0,0,1,0
1,0,0,0,2,1,0,0,0,0,0,1,0,0,79.0,143.65,1,0,0,0,0,1,0,0,1,0
0,0,1,0,13,1,1,0,1,1,0,1,0,0,94.1,1215.6,1,0,0,0,0,1,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,0,0,0,0,1,0,0,1,0
0,0,1,1,52,1,0,0,0,0,0,0,0,0,19.35,1031.7,0,0,1,0,0,0,1,0,0,1
0,0,1,1,9,1,0,0,0,0,0,0,0,0,19.75,210.65,0,0,1,0,0,0,1,0,0,1
1,1,1,0,65,1,1,0,1,1,0,1,1,1,104.35,6578.55,1,0,0,0,0,1,0,0,1,0
0,0,0,0,53,1,1,0,1,1,0,1,1,0,105.55,5682.25,0,0,1,0,0,1,0,0,1,0
1,0,0,0,39,1,1,0,0,0,0,0,0,1,73.15,2730.85,1,0,0,0,1,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,1,0,0,0,0,0,1,0,1,0
1,0,1,1,23,1,1,0,1,0,1,0,0,0,59.7,1414.2,0,0,1,0,0,0,1,1,0,0
1,0,0,0,69,1,1,0,1,0,1,1,1,1,105.2,7386.05,0,1,0,1,0,0,0,0,1,0
1,0,0,0,25,1,0,0,0,0,0,0,0,1,20.75,499.4,0,0,1,0,0,0,1,0,0,1
0,0,0,0,3,0,0,0,0,0,0,1,0,1,34.8,113.95,1,0,0,0,1,0,0,1,0,0
1,1,0,0,14,1,0,0,0,0,0,1,1,0,90.45,1266.1,1,0,0,0,1,0,0,0,1,0
1,0,0,0,64,1,1,0,1,1,0,1,1,1,104.4,6692.65,0,0,1,1,0,0,0,0,1,0
1,0,0,0,43,1,0,0,1,0,0,0,1,1,60.0,2548.55,0,0,1,0,0,1,0,1,0,0
0,1,0,0,37,1,1,0,0,0,0,0,0,1,76.25,2841.55,1,0,0,0,0,1,0,0,1,0
0,1,1,0,58,1,0,1,1,0,1,1,1,1,105.5,6205.5,0,1,0,0,1,0,0,0,1,0
1,0,1,0,60,1,0,0,0,0,0,0,0,1,20.5,1198.8,0,0,1,1,0,0,0,0,0,1
1,0,1,1,25,1,0,1,1,1,0,0,0,1,61.6,1611,0,1,0,1,0,0,0,1,0,0
0,0,0,0,47,1,1,0,1,1,0,1,1,1,106.35,4849.1,1,0,0,0,0,1,0,0,1,0
0,0,1,0,69,1,1,0,0,0,0,0,0,1,24.95,1718.35,0,0,1,0,1,0,0,0,0,1
1,1,1,0,69,1,1,0,1,1,1,1,1,1,108.4,7318.2,0,0,1,1,0,0,0,0,1,0
1,0,0,0,5,1,0,0,0,0,0,1,0,1,80.1,398.55,1,0,0,0,0,0,1,0,1,0
0,0,1,0,16,1,0,0,0,0,0,0,0,0,19.6,314.45,1,0,0,0,0,0,1,0,0,1
1,0,1,0,6,1,1,0,0,0,0,0,0,0,25.1,171,0,1,0,0,0,0,1,0,0,1
0,0,1,1,69,1,1,1,0,1,0,0,0,0,84.45,5848.6,0,1,0,1,0,0,0,0,1,0
1,0,1,0,72,1,1,0,1,1,1,1,1,1,109.75,7758.9,0,0,1,0,1,0,0,0,1,0
0,1,0,0,4,1,1,0,0,1,0,0,1,1,88.85,372.45,1,0,0,0,0,1,0,0,1,0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,46.3,46.3,1,0,0,0,0,1,0,1,0,0
0,0,0,1,5,1,0,0,0,0,1,0,0,1,51.0,286.8,1,0,0,0,0,0,1,1,0,0
0,0,1,0,67,1,0,0,0,0,0,0,0,1,20.85,1327.4,0,1,0,1,0,0,0,0,0,1
1,1,1,1,43,1,1,0,1,1,1,1,1,1,110.75,4687.9,1,0,0,1,0,0,0,0,1,0
0,0,1,1,65,1,1,0,1,1,1,1,1,1,110.8,7245.9,0,0,1,0,1,0,0,0,1,0
1,1,1,0,52,1,1,0,1,1,0,1,1,1,105.1,5376.4,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,70.5,70.5,1,0,0,0,0,1,0,0,1,0
1,0,1,1,38,1,1,0,0,1,0,1,1,1,101.15,3956.7,1,0,0,0,1,0,0,0,1,0
0,0,0,0,10,1,1,0,0,0,0,0,0,1,74.75,799.65,1,0,0,0,0,1,0,0,1,0
1,0,0,1,47,1,0,1,1,0,0,0,0,1,55.3,2654.05,1,0,0,0,0,1,0,1,0,0
0,0,0,0,72,1,1,0,1,1,1,1,1,1,111.6,8012.75,0,0,1,1,0,0,0,0,1,0
0,0,1,1,42,1,0,0,0,0,0,0,0,0,20.0,833.55,0,0,1,0,0,0,1,0,0,1
1,0,0,0,38,1,1,1,1,0,0,1,1,1,104.85,3887.25,0,1,0,0,0,1,0,0,1,0
0,1,0,0,54,1,1,0,1,0,0,0,0,1,79.5,4370.25,1,0,0,0,0,1,0,0,1,0
1,0,0,0,47,1,1,0,1,1,0,1,1,1,103.1,4889.3,0,1,0,0,0,1,0,0,1,0
1,0,0,0,11,1,0,0,1,0,0,0,0,0,74.95,815.5,1,0,0,0,0,1,0,0,1,0
0,0,1,0,63,1,1,0,1,1,0,1,1,1,107.5,6873.75,0,1,0,0,0,1,0,0,1,0
1,0,0,0,60,1,1,0,0,1,0,1,0,1,89.55,5231.2,0,0,1,0,0,1,0,0,1,0
1,1,0,0,10,1,1,0,0,0,0,1,1,1,95.35,898.35,1,0,0,0,0,1,0,0,1,0
1,0,0,0,8,1,0,0,0,0,0,0,0,1,70.1,551.35,1,0,0,0,0,0,1,0,1,0
0,0,1,1,32,1,1,0,1,0,0,1,1,1,98.85,3089.6,1,0,0,0,0,1,0,0,1,0
1,0,1,1,6,1,0,0,0,0,0,0,0,0,19.85,138.85,1,0,0,0,1,0,0,0,0,1
1,1,0,0,45,1,1,0,0,0,0,1,1,1,93.9,4200.25,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,50.1,50.1,1,0,0,0,0,0,1,1,0,0
1,0,0,0,72,1,1,1,1,1,1,1,1,0,113.4,8164.1,0,0,1,1,0,0,0,0,1,0
0,0,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,1,0,0,0,0,0,1,1,0,0
1,0,1,0,30,1,0,0,0,0,0,0,0,0,19.8,576.65,0,1,0,0,1,0,0,0,0,1
0,0,0,0,38,1,0,0,0,0,0,0,0,0,19.3,755.5,0,1,0,0,0,0,1,0,0,1
0,0,1,1,71,1,1,0,0,0,0,0,0,0,23.9,1663.5,0,0,1,0,1,0,0,0,0,1
0,0,0,1,35,1,1,0,0,0,0,0,0,0,50.15,1655.35,1,0,0,0,0,0,1,1,0,0
0,1,1,1,32,1,1,0,1,0,0,1,1,1,100.4,3217.65,1,0,0,0,0,1,0,0,1,0
0,0,0,0,13,1,1,0,1,1,0,0,0,1,84.45,1058.6,1,0,0,0,0,1,0,0,1,0
1,1,1,0,72,1,1,0,0,1,0,1,1,1,73.45,5329,0,0,1,0,1,0,0,1,0,0
1,0,1,1,9,1,1,0,0,1,0,1,0,1,90.35,767.9,0,1,0,0,0,1,0,0,1,0
0,0,0,1,4,1,0,0,0,1,1,1,1,1,98.1,396.3,1,0,0,1,0,0,0,0,1,0
1,0,1,1,15,1,0,1,0,0,1,1,1,0,101.9,1667.25,0,1,0,0,0,1,0,0,1,0
1,0,0,0,3,1,0,0,0,0,1,0,1,0,60.65,196.9,1,0,0,0,0,0,1,1,0,0
0,0,1,0,61,1,0,1,1,0,1,0,1,0,93.7,5860.7,0,1,0,1,0,0,0,0,1,0
0,1,0,0,1,1,0,1,0,1,0,0,0,1,55.8,55.8,1,0,0,0,0,1,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1,0,0,0,0,0,1,0,0,1
1,0,1,1,70,1,0,1,1,1,1,1,0,1,101.1,6994.8,0,0,1,0,1,0,0,0,1,0
1,0,1,0,33,1,0,1,1,0,1,0,0,1,61.05,2018.4,0,0,1,0,0,0,1,1,0,0
1,0,1,0,43,1,0,1,0,1,1,0,0,1,84.25,3539.25,0,1,0,1,0,0,0,0,1,0
0,0,1,0,41,0,0,0,1,0,1,0,0,0,35.45,1391.65,0,1,0,0,0,0,1,1,0,0
0,0,0,0,31,1,1,0,0,0,1,0,0,1,79.85,2404.15,1,0,0,0,1,0,0,0,1,0
1,0,0,0,24,1,0,0,1,0,0,0,0,1,49.7,1218.25,1,0,0,0,0,0,1,1,0,0
1,0,0,0,65,1,1,0,1,1,0,1,1,0,105.1,6631.85,0,0,1,0,1,0,0,0,1,0
0,0,1,1,5,1,1,0,0,0,0,0,0,1,24.3,132.25,1,0,0,0,0,0,1,0,0,1
0,1,1,0,4,1,1,1,0,0,0,1,1,1,99.6,347.65,1,0,0,0,0,1,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,1,44.8,176.2,1,0,0,0,1,0,0,1,0,0
0,0,1,1,5,1,0,1,0,0,0,0,0,1,49.4,232.55,1,0,0,0,0,0,1,1,0,0
0,0,1,1,30,1,0,1,0,0,1,0,1,0,66.3,1923.5,1,0,0,1,0,0,0,1,0,0
0,0,1,0,46,1,1,0,0,0,0,0,0,1,24.45,1066.15,0,1,0,1,0,0,0,0,0,1
1,0,0,0,14,1,0,0,0,0,0,0,0,1,20.05,299.3,1,0,0,0,0,1,0,0,0,1
0,0,0,0,58,1,1,0,0,0,0,0,0,0,24.35,1423.85,0,0,1,0,1,0,0,0,0,1
0,0,0,0,39,1,0,0,0,0,0,0,0,0,20.15,826,0,0,1,0,0,0,1,0,0,1
0,0,1,0,34,1,1,0,0,0,0,0,0,0,24.7,780.2,1,0,0,0,0,1,0,0,0,1
1,0,0,0,27,1,1,0,0,1,0,1,1,1,100.5,2673.45,0,1,0,1,0,0,0,0,1,0
1,0,1,1,44,1,1,0,0,0,0,0,0,0,25.7,1110.5,0,1,0,0,0,0,1,0,0,1
0,0,1,1,60,1,1,1,1,1,1,1,1,0,115.25,6758.45,0,0,1,0,1,0,0,0,1,0
0,0,0,0,30,1,1,0,1,1,0,1,0,1,68.95,2038.7,0,1,0,0,1,0,0,1,0,0
0,0,1,1,71,1,0,0,0,0,0,0,0,0,19.85,1326.35,0,0,1,1,0,0,0,0,0,1
0,0,0,0,18,1,1,1,0,1,0,0,0,1,60.6,1156.35,1,0,0,0,0,0,1,1,0,0
1,0,1,1,12,1,0,1,0,0,0,0,0,1,49.2,571.15,1,0,0,0,0,1,0,1,0,0
0,0,1,1,37,1,1,0,1,1,0,0,1,1,95.15,3532.85,1,0,0,0,0,1,0,0,1,0
0,0,0,0,9,1,1,0,0,1,0,1,1,0,98.3,923.5,1,0,0,0,1,0,0,0,1,0
1,0,1,0,63,1,1,0,1,1,0,1,1,1,103.4,6603,1,0,0,0,0,1,0,0,1,0
1,0,0,0,8,1,0,0,0,0,0,0,0,0,43.55,335.4,1,0,0,0,0,0,1,1,0,0
